TripCode,Sample_ID,Region,Latitude,Longitude,SampleTime_UTC,SampleTime_Local,Year_Local,Month_Local,Day_Local,Time_Local24hr,SatSST_degC,SatChlaSurf_mgm3,PCI,BiomassIndex_mgm3 ,SampleVolume_m3,Amphipod,Appendicularian,Ascidian,Brachiopod,Bryozoan,Cephalopod,Chaetognath,Ciliate,Ciliophora,Cirripedia,Cladoceran,Cnidarian,Copepod,Ctenophore,Cumacean,Decapod,Echinoderm,Egg,Euphausiid,Fish,Foraminifera,Isopod,Mollusc,Mysida,Nematode,Noctilucaceae,Ostracod,Platyhelminthes,Polychaete,Radiozoa,Sipunculid,Thaliacean,Thecostraca,Urochordata
BRPK20200412,543-1,Northern East Australian Current,-28.3118,153.8514,2020-04-12T23:17:16Z,2020-04-13 09:17:16,2020,4,13,09:17,25.4423,0.1227,1,2.6667,1.5,0,2.6667,0,0,0,0,2.6667,0,0,0,0,0,14.0002,0,0,0,0,0,0,0,1.3333,0,2.6667,0,0,0,0,0,0.6667,0,0,2,0,0
BRPK20200412,543-5,Northern East Australian Current,-28.646,153.8491,2020-04-13T00:23:30Z,2020-04-13 10:23:30,2020,4,13,10:23,25.6434,0.2018,1,2.8667,1.5,0,5.3333,0,0,0,0,0,0,0,0,0,0,14.6668,0,0,0,0,0,0,0,2,0,0.6667,0,0,0,0,0,0,0,0,1.3333,0,0
BRPK20200412,543-9,Northern East Australian Current,-28.9769,153.8056,2020-04-13T01:29:43Z,2020-04-13 11:29:43,2020,4,13,11:29,25.1476,0.1634,1,2.3333,1.5,0,8,0,0,0,0,2,0,0,0,0,0,16.6669,0,0,0,0,0,0,0,0.6667,0,1.3333,0,0,0,0,0,0.6667,0,0,0.6667,0,0
BRPK20200412,543-13,Northern East Australian Current,-29.3061,153.7403,2020-04-13T02:35:57Z,2020-04-13 12:35:57,2020,4,13,12:35,25.3666,0.175,1,3.6667,1.5,0,6,0,0,0,0,2,0,0,0,0,0,33.3335,0,0,2,0,0,0,0,2,0,1.3333,0,0,0,0,0,1.3333,0,0,2,0,0
BRPK20200412,543-17,Northern East Australian Current,-29.6353,153.6746,2020-04-13T03:42:11Z,2020-04-13 13:42:11,2020,4,13,13:42,25.5961,0.1532,0,2,1.5,0,4.6667,0,0,0,0,6,0,0,0,0,0,27.3338,0,0,0.6667,0,1.3333,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,7.3333,0,0
BRPK20200412,543-21,Northern East Australian Current,-29.9644,153.6085,2020-04-13T04:48:24Z,2020-04-13 14:48:24,2020,4,13,14:48,25.3349,0.151,0,3.2,1.5,0,4.6667,0,0,0,0,5.3333,0,0,0,0,0.6667,30.0004,0,0,2,0,1.3333,0,0,0,0,0,0,0,0,0,0,0.6667,0,0,12,0,0
BRPK20200412,543-25,Northern East Australian Current,-30.2936,153.542,2020-04-13T05:54:38Z,2020-04-13 15:54:38,2020,4,13,15:54,25.4181,0.3335,1,6.5333,1.5,0.6667,34.6667,0,0,0,0,17.3333,0,0,0,0,1.3333,99.3337,0,0,19.3333,0,2,0,0.6667,0,0,1.3334,0,0,0,0,0,0.6667,0,0,9.3333,0,0
BRPK20200412,543-29,Northern East Australian Current,-30.6198,153.4608,2020-04-13T07:00:51Z,2020-04-13 17:00:51,2020,4,13,17:00,24.9948,0.1646,1,5,1.5,0.6667,36,0,0,0,0,21.3333,0,0,0,0,0,46.6671,0,0,2.6667,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,4,0,0
BRPK20200412,543-33,Northern East Australian Current,-30.9412,153.3552,2020-04-13T08:07:05Z,2020-04-13 18:07:05,2020,4,13,18:07,24.485,0.1516,1,6.6667,1.5,0,8.6667,0,0,0,0,3.3333,0,0,0,0,1.3333,72.0003,0,0,1.3333,0,0,0,0.6667,0,0,2.6667,0,0,2,0.6667,0,0,0,0,1.3334,0,0
BRPK20200412,543-37,Northern East Australian Current,-31.2625,153.2489,2020-04-13T09:13:18Z,2020-04-13 19:13:18,2020,4,13,19:13,24.1174,0.1637,1,2,1.5,0,2,0,0,0,0,2.6667,0,0,0,0,0.6667,16.0002,0,0,0.6667,0,0,0,0,0,0,0,0,0,1.3333,0,0,0.6667,0,0,0,0,0
BRPK20200412,543-41,Northern East Australian Current,-31.5837,153.1419,2020-04-13T10:19:32Z,2020-04-13 20:19:32,2020,4,13,20:19,23.818,0.1794,0,2.7333,1.5,0,14,0,0,0,0,8,0,0,0,0,0,21.3334,0,0,3.3334,0,1.3333,0,0,0,0,1.3334,0,0,0,0.6667,0,0,0,0,0,0,0
BRPK20200412,543-45,Northern East Australian Current,-31.9048,153.0341,2020-04-13T11:25:45Z,2020-04-13 21:25:45,2020,4,13,21:25,23.8647,0.1858,1,4,1.5,1.3333,6.6667,0,0,2,0,6,0,0,0,0,0,45.3339,0,0,5.3334,0,0.6667,0,0,0,0,0.6667,0,0,0,1.3333,0,0,0,0,2,0,0
BRPK20200412,543-49,Northern East Australian Current,-32.2258,152.9256,2020-04-13T12:31:59Z,2020-04-13 22:31:59,2020,4,13,22:31,23.8012,0.1789,1,5.5333,1.5,0,0.6667,0,0,0,0,2,0,0,0,0,0,56.0005,0,0,10.6667,0,0,0,0,0,0,4,0,0,0,0.6667,0,0.6667,0,0,1.3333,0,0
BRPK20200412,543-53,Northern East Australian Current,-32.5394,152.7988,2020-04-13T13:38:13Z,2020-04-13 23:38:13,2020,4,13,23:38,23.7238,0.5853,1,5.5333,1.5,0,0,0,0,0.6667,0,2,0,0,0,0,0,50.667,0,0,4.6667,0,0,0,0,0,0,4,0,0,4.6667,0,0,0,0,0,0,0,0
BRPK20200412,543-57,Northern East Australian Current,-32.8078,152.5637,2020-04-13T14:44:26Z,2020-04-14 00:44:26,2020,4,14,00:44,23.8377,0.1174,1,3,1.5,0,9.3333,0,0,0,0,0.6667,0,0,0,0,0,23.3336,0,0,1.3334,0,0.6667,0,0,2,0,5.3334,0,0,2,0,0,0,0,0,0,0,0
BRPK20200412,543-61,Northern East Australian Current,-33.0757,152.3273,2020-04-13T15:50:40Z,2020-04-14 01:50:40,2020,4,14,01:50,23.8908,,1,2.0667,1.5,0,4,0,0,0,0,1.3333,0,0,0,0,0,14.6669,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRPK20200412,543-65,Northern East Australian Current,-33.3431,152.0894,2020-04-13T16:56:53Z,2020-04-14 02:56:53,2020,4,14,02:56,23.5445,,1,3,1.5,0,6,0,0,0.6667,0,1.3333,0,0,0,0,0,30.0002,0,0,2,0,0,0,0,0,0,0.6667,0,0,3.3333,0,0,0,0,0,0.6667,0,0
BRPK20200412,543-69,Northern East Australian Current,-33.6102,151.85,2020-04-13T18:03:07Z,2020-04-14 04:03:07,2020,4,14,04:03,22.5942,,1,3.8667,1.5,0,5.3333,0,0,1.3333,0,2.6667,0,0,0,0,1.3333,46.6668,0,0,0.6667,0,0,0,0,0,0,2.6667,0,0,1.3333,0,0,0.6667,0,0,0.6667,0,0
BRPK20200412,543-73,Northern East Australian Current,-33.8767,151.6092,2020-04-13T19:09:20Z,2020-04-14 05:09:20,2020,4,14,05:09,21.5884,,1,6.2667,1.5,1.3333,4.6667,0,0,1.3333,0,7.3333,0,0,0,6,0,126.6669,0,0,0.6667,0,0,0,0,0,0,3.3334,0,0,2.6667,0,0,0.6667,0,0,0,0,0
BRPK20200728,561-1,Northern East Australian Current,-28.3982,153.8412,2020-07-28T22:58:52Z,2020-07-29 08:58:52,2020,7,29,08:58,21.119,0.3139,1,2.0667,1.5,0,9.3333,0,0,0,0,6,0,0.6667,0,0,0,13.3337,0,0,1.3333,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,14,0,0
BRPK20200728,561-5,Northern East Australian Current,-28.7293,153.8439,2020-07-29T00:41:42Z,2020-07-29 10:41:42,2020,7,29,10:41,21.1484,0.3577,1,3.8667,1.5,0,55.3333,0,0,0,0,12,0,0,0,0.6667,0,23.3339,0,0,2,0,0.6667,0,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,20,0,0
BRPK20200728,561-9,Northern East Australian Current,-29.0563,153.7659,2020-07-29T02:24:32Z,2020-07-29 12:24:32,2020,7,29,12:24,21.0213,0.4704,1,1.9333,1.5,0,10,0,0,0,0,4,0,0.6667,0,0,0,27.3339,0,0,0,0,0,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,12,0,0
BRPK20200728,561-13,Northern East Australian Current,-29.3833,153.6875,2020-07-29T04:07:23Z,2020-07-29 14:07:23,2020,7,29,14:07,20.7821,0.4991,1,4.7333,1.5,0.6667,14,0,0,0,0,6.6667,0,0,0,0,0.6667,86.0006,0,0,3.3334,0,2,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,18.6667,0,0
BRPK20200728,561-17,Northern East Australian Current,-29.7102,153.6085,2020-07-29T05:50:13Z,2020-07-29 15:50:13,2020,7,29,15:50,20.572,0.5377,2,4.0667,1.5,0,19.3333,0,0,0,0,0,0,0,0,0,0,40,0,0,0.6667,0,0,0,0,0,0,2,0,0,2.6667,0,0,0,0,0,2.6667,0,0
BRPK20200728,561-21,Northern East Australian Current,-30.0371,153.529,2020-07-29T07:33:03Z,2020-07-29 17:33:03,2020,7,29,17:33,20.9609,0.5446,2,6.6,1.5,0,41.3333,0,0,0,0,2,0,0,0,0,0,190.0003,0,0,5.3334,0,0,0,0,0.6667,0,8.6667,0,0,6,0.6667,0,0,0,0,4.6667,0,0
BRPK20200728,561-25,Northern East Australian Current,-30.3639,153.4491,2020-07-29T09:15:54Z,2020-07-29 19:15:54,2020,7,29,19:15,20.3593,0.6795,1,5.8667,1.5,0.6667,32.6667,0,0,2,0,14,0,0,0,0.6667,0,217.3344,0,0,10.6667,0.6667,4,0.6667,0.6667,0.6667,0,1.3334,0,0,0,0.6667,0,0,0,0,38.6667,0,0
BRPK20200728,561-29,Northern East Australian Current,-30.6907,153.3685,2020-07-29T10:58:44Z,2020-07-29 20:58:44,2020,7,29,20:58,20.2614,0.4997,1,3.2,1.5,0.6667,15.3333,0,0,0,0,10.6667,0,4.6667,0.6667,0,0,53.3336,0,0,0.6667,0,1.3333,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,9.3333,0,0
BRPK20200728,561-33,Northern East Australian Current,-31.0174,153.2874,2020-07-29T12:41:34Z,2020-07-29 22:41:34,2020,7,29,22:41,20.6125,0.4741,1,3.6,1.5,0,29.3333,0,0,0,0,22,0,6,0.6667,0.6667,0,121.3338,0,0,4.6667,0,2,0.6667,0,0,0,0.6667,0,0,0,0,0,0.6667,0,0,6.6667,0,0
BRPK20200728,561-37,Northern East Australian Current,-31.3441,153.2058,2020-07-29T14:24:25Z,2020-07-30 00:24:25,2020,7,30,00:24,20.6703,0.4545,2,8.1333,1.5,0,26,0,0,0.6667,0,11.3333,0,0.6667,0.6667,0,0.6667,102.6672,0,0,4.0001,0,2,5.3334,0.6667,0,0,1.3333,0,0,0,0,0,0,0,0,17.3333,0,0
BRPK20200728,561-41,Northern East Australian Current,-31.6641,153.0965,2020-07-29T16:07:15Z,2020-07-30 02:07:15,2020,7,30,02:07,20.4781,0.4035,2,5.6,1.5,0,48,0,0,0,0,24.6667,0,20,0,0,0.6667,119.3337,0,0,2,0,4,5.3333,0,0,0.6667,2.6667,0,0,0,1.3333,0,0,0,0,4,0,0
BRPK20200728,561-45,Northern East Australian Current,-31.9794,152.967,2020-07-29T17:50:05Z,2020-07-30 03:50:05,2020,7,30,03:50,19.9396,0.4233,2,12.3333,0.75,4,74.6667,0,0,0,0,29.3333,0,12,0,0,0,243.9993,0,0,2.6666,1.3333,16,21.3333,2.6666,0,1.3333,9.3333,0,0,0,8,0,0,0,0,33.3333,0,0
BRPK20200728,561-49,Northern East Australian Current,-32.2944,152.8367,2020-07-29T19:32:56Z,2020-07-30 05:32:56,2020,7,30,05:32,19.9458,0.3493,1,3.3333,1.5,0,20,0,0,0.6667,0,11.3333,0,0,2.6666,0,0,46.0006,0,0,0.6667,0.6667,0,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,13.3333,0,0
BRPK20200728,561-53,Northern East Australian Current,-32.5993,152.6836,2020-07-29T21:15:46Z,2020-07-30 07:15:46,2020,7,30,07:15,19.657,0.336,2,6.8667,1.5,1.3333,24.6667,0,0,0.6667,0,22,0,2,2,2.6667,0,156.0011,0,0,2,18,8.6667,6.6666,1.3333,0,0,1.3333,0,0,0,3.3334,0,0,0,0,23.3333,0,0
BRPK20200728,561-57,Northern East Australian Current,-32.8632,152.4414,2020-07-29T22:58:36Z,2020-07-30 08:58:36,2020,7,30,08:58,19.0765,0.1413,2,3.8667,1.5,0,31.3333,0,0,0,0,14,0,0,0,2.0001,0,67.3338,0,0,0.6667,0,0.6667,0,0,0,0,39.3333,0,0,0,0,0,0,0,0,11.3333,0,0
BRPK20200728,561-61,Northern East Australian Current,-33.1266,152.1978,2020-07-30T00:41:27Z,2020-07-30 10:41:27,2020,7,30,10:41,18.6515,,2,,1.5,0,32.6667,0,0,0,0,26.6667,0,1.3334,0,17.3334,0,116.6673,0,0,2,0,2,0,2,0,0,1.3334,0,0,0,0.6667,0,2,0,0,3.3333,0,0
BRPK20200728,561-65,Northern East Australian Current,-33.3895,151.9527,2020-07-30T02:24:17Z,2020-07-30 12:24:17,2020,7,30,12:24,18.1218,0.1672,2,,1.5,0,12,0,0,0,0,1.3333,0,0,0,2.6667,0,172.0001,0,0,2.6667,0,0,0.6667,0,2.6667,0,0,0,0,7.3333,1.3333,0,0,0,0,0.6667,0,0
BRPK20200728,561-69,Northern East Australian Current,-33.652,151.7062,2020-07-30T04:07:07Z,2020-07-30 14:07:07,2020,7,30,14:07,17.8558,0.2876,2,,1.5,0,4.6667,0,0,0,0,0.6667,0,0,0,8,0,68.6667,0,0,0,0,0,1.3333,0,0,0,0,0,0,5.3333,0,0,0.6667,0,0,0.6667,0,0
BRPK20201216,571-1,Northern East Australian Current,-26.8262,153.4928,2020-12-16T16:48:17Z,2020-12-17 02:48:17,2020,12,17,02:48,25.8309,0.1645,1,1.2,1.5,0,0,0,0,0,0,2,0,0,0.6667,0,0,4.0001,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
BRPK20201216,571-5,Northern East Australian Current,-27.0605,153.6918,2020-12-16T17:54:38Z,2020-12-17 03:54:38,2020,12,17,03:54,25.76,0.2802,1,2.2667,1.5,0,2.6667,0,0,0,0,2.6667,0,0,0,0.6667,0,41.3335,0,0,0,0,0,0,0,0,0,1.3333,0,0,0,0,0,0,0,0,0.6667,0,0
BRPK20201216,571-9,Northern East Australian Current,-27.3933,153.7263,2020-12-16T19:00:59Z,2020-12-17 05:00:59,2020,12,17,05:00,25.7193,0.1518,1,,1.5,0.6667,0,0,0,1.3333,0,5.3333,0,0,0,0,0,70.6673,0,0,0,0,0.6667,0,0.6667,0,0,0.6667,0,0,0,0,0,0,0,0,2,0,0
BRPK20201216,571-13,Northern East Australian Current,-27.7262,153.7609,2020-12-16T20:07:19Z,2020-12-17 06:07:19,2020,12,17,06:07,25.5066,0.189,1,5.1333,1.5,0,1.3333,0,0,0.6667,0,13.3333,0,0,0,0.6667,2.6667,184.6674,0,0,2,0,0.6667,0,0,0,0,2.0001,0,0,0,0,0,0,0,0,3.3333,0,0
BRPK20201216,571-17,Northern East Australian Current,-28.059,153.7958,2020-12-16T21:13:40Z,2020-12-17 07:13:40,2020,12,17,07:13,25.3192,,1,2.4,1.5,0,1.3333,0,0,0,0,5.3333,0,0,0,0,1.3333,128.6669,0,0,0.6667,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
BRPK20201216,571-21,Northern East Australian Current,-28.3918,153.8309,2020-12-16T22:20:01Z,2020-12-17 08:20:01,2020,12,17,08:20,24.7649,,1,1.2667,1.5,0,2,0,0,0,0,3.3333,0,0,0,0.6667,2,38.6671,0,0,1.3333,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0,0,0
BRPK20201216,571-25,Northern East Australian Current,-28.723,153.836,2020-12-16T23:26:22Z,2020-12-17 09:26:22,2020,12,17,09:26,24.6637,,1,2.6,1.5,0.6667,3.3333,0,0,0,0,2,0,0,0,0,0,68.0005,0,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,1.3333,0,0
BRPK20201216,571-29,Northern East Australian Current,-29.0502,153.7589,2020-12-17T00:32:43Z,2020-12-17 10:32:43,2020,12,17,10:32,24.9512,,1,2.5333,1.5,0,10,0,0,0,0,1.3333,0,0,0,0,0,21.3338,0,0,0,0,0.6667,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0
BRPK20201216,571-33,Northern East Australian Current,-29.3774,153.6813,2020-12-17T01:39:03Z,2020-12-17 11:39:03,2020,12,17,11:39,23.8354,,1,4.2667,1.5,0,8.6667,0,0,0,0,4,0,0.6667,0,0,0,42.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRPK20201216,571-37,Northern East Australian Current,-29.7044,153.6032,2020-12-17T02:45:24Z,2020-12-17 12:45:24,2020,12,17,12:45,23.7,,1,2.4667,1.5,0,3.3333,0,0,0,0,2.6667,0,0,0,0,0,18.0004,0,0,0.6667,0,0,0,0,0,0,1.3334,0,0,0,0,0,0,0,0,0.6667,0,0
BRPK20201216,571-41,Northern East Australian Current,-30.0315,153.5246,2020-12-17T03:51:45Z,2020-12-17 13:51:45,2020,12,17,13:51,24.0918,,2,8.8,1.5,0,12.6667,0,0,0,0,4.6667,0,0,0,0.6667,2,200.6677,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6667,0,0
BRPK20201216,571-45,Northern East Australian Current,-30.3585,153.4455,2020-12-17T04:58:06Z,2020-12-17 14:58:06,2020,12,17,14:58,24.3951,,1,4.7333,1.5,0.6667,18.6667,0,0,0,0,0.6667,0,0,0,0.6667,0,68.6671,0,0,0,0,0,0,0.6667,0,0,2,0,0,0,0,0,0,0,0,1.3333,0,0
BRPK20201216,571-49,Northern East Australian Current,-30.6854,153.3659,2020-12-17T06:04:26Z,2020-12-17 16:04:26,2020,12,17,16:04,24.7241,,1,5.8667,1.5,0,48,0,0,0,0,4,0,0,0,1.3333,1.3333,162.0009,0,0,0.6667,0,2.6667,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,2,0,0
BRPK20201216,571-53,Northern East Australian Current,-31.0123,153.2857,2020-12-17T07:10:47Z,2020-12-17 17:10:47,2020,12,17,17:10,24.9176,,1,4.2667,1.5,0,10,0,0,0,0,3.3333,0,0,0,0.6667,2,165.3339,0,0,4,0,1.3333,0,0,0,0,2.0001,0,0,0,0,0,0,0,0,2,0,0
BRPK20201216,571-57,Northern East Australian Current,-31.3391,153.205,2020-12-17T08:17:08Z,2020-12-17 18:17:08,2020,12,17,18:17,24.8337,,1,4.4,1.5,0.6667,9.3333,0,0,0,0,7.3333,0,0.6667,0,1.3333,1.3333,102.6671,0,0,2.0001,0,0,0,0,0,0,4.6667,0,0,0,0,0,0,0,0,2.6667,0,0
BRPK20201216,571-61,Northern East Australian Current,-31.6596,153.0977,2020-12-17T09:23:29Z,2020-12-17 19:23:29,2020,12,17,19:23,23.7216,,3,28.2,0.1875,0,128,0,0,0,0,21.3333,0,5.3333,5.3333,10.6666,0,1023.9994,0,0,10.6666,0,0,0,0,0,0,21.3334,0,0,0,0,0,0,0,0,0,0,0
BRPK20201216,571-65,Northern East Australian Current,-31.9742,152.9664,2020-12-17T10:29:49Z,2020-12-17 20:29:49,2020,12,17,20:29,22.4739,,1,9.1333,0.375,2.6667,40,0,0,0,0,0,0,0,2.6667,16.0001,0,986.667,0,0,5.3333,0,0,0,0,0,0,10.6667,0,0,0,0,0,0,0,0,0,0,0
BRPK20201216,571-69,Northern East Australian Current,-32.2888,152.8342,2020-12-17T11:36:10Z,2020-12-17 21:36:10,2020,12,17,21:36,22.0013,,2,10.8667,0.375,2.6667,77.3333,0,0,5.3333,0,8,0,0,2.6667,5.3333,0,594.6671,0,0,0,0,0,0,0,0,0,21.3334,0,0,0,0,0,0,0,0,5.3333,0,0
BRPK20201216,571-73,Northern East Australian Current,-32.5942,152.6818,2020-12-17T12:42:31Z,2020-12-17 22:42:31,2020,12,17,22:42,23.1065,,2,8.9333,0.75,0,18.6667,0,0,1.3333,0,2.6667,0,0,1.3333,2.6667,1.3333,403.9997,0,0,0,0,0,0,0,0,0,5.3334,0,0,2.6667,0,0,0,0,0,2.6667,0,0
BRPK20201216,571-77,Northern East Australian Current,-32.8586,152.4404,2020-12-17T13:48:52Z,2020-12-17 23:48:52,2020,12,17,23:48,21.2379,,2,9.3333,1.5,0,42,0,0,0,0,2,0,0,0,0,0,140.0006,0,0,2.6667,0,0,0,0,0,0,2,0,0,1.3333,0,0,0,0,0,2,0,0
BRPK20201216,571-81,Northern East Australian Current,-33.1226,152.1976,2020-12-17T14:55:12Z,2020-12-18 00:55:12,2020,12,18,00:55,22.0569,,2,10,1.5,0.6667,23.3333,0,0,0,0,5.3333,0,0,0.6667,16.6667,1.3333,145.3342,0,0,1.3333,0,0,0.6667,0,0,0,3.3334,0,0,0,0,0,0,0.6667,0,0,0,0
BRPK20201216,571-85,Northern East Australian Current,-33.386,151.9534,2020-12-17T16:01:33Z,2020-12-18 02:01:33,2020,12,18,02:01,22.435,,1,12.3333,0.75,0,74.6667,0,0,0,0,10.6667,0,0,0,9.3332,0,354.666,0,0,14.6666,0,0,5.3333,0,0,0,9.3333,0,0,0,1.3333,0,0,0,0,32,0,0
BRPK20201216,571-89,Northern East Australian Current,-33.649,151.7077,2020-12-17T17:07:54Z,2020-12-18 03:07:54,2020,12,18,03:07,20.2355,0.2606,1,14.4667,0.75,1.3333,29.3333,0,0,0,0,6.6667,0,0,1.3333,16,0,458.666,0,0,5.3333,0,2.6667,2.6667,0,0,0,9.3333,0,0,0,1.3333,0,0,0,0,42.6667,0,0
BRPK20201216,571-93,Northern East Australian Current,-33.9115,151.4604,2020-12-17T18:14:15Z,2020-12-18 04:14:15,2020,12,18,04:14,23.595,0.4545,2,10,1.5,0.6667,38,0,0,0,0,8,0,0,0,13.3333,0,172.0003,0,0,2,0,0,0,0,0,0,0.6667,0,0,1.3333,0,0,0,0,0,25.3333,0,0
BRPK20210728,596-1,Northern East Australian Current,-26.8239,153.4111,2021-07-28T09:19:53Z,2021-07-28 19:19:53,2021,7,28,19:19,20.7187,0.3337,1,2.6667,1.5,0,17.3333,0,0,0,0,3.3333,0,0,0,0,0,5.3335,0,0,0.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,0,1.3333,0,0
BRPK20210728,596-5,Northern East Australian Current,-27.0516,153.6495,2021-07-28T10:38:53Z,2021-07-28 20:38:53,2021,7,28,20:38,21.2008,0.3238,2,5.5333,1.5,0,14.6667,0,0,1.3333,0,10,0,1.3333,4,0,0,40.6671,0,0,1.3334,2.6667,0,0,0,0,0,0,0.6667,0,0,0,0,0,0,0,2.6667,0,0
BRPK20210728,596-9,Northern East Australian Current,-27.3766,153.7369,2021-07-28T11:57:53Z,2021-07-28 21:57:53,2021,7,28,21:57,21.6568,0.1811,2,4.2,1.5,0,26,0,0,0.6667,0,2.6667,0,0,0,0,0,27.334,0,0,1.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRPK20210728,596-13,Northern East Australian Current,-27.7081,153.7842,2021-07-28T13:16:53Z,2021-07-28 23:16:53,2021,7,28,23:16,21.4232,0.6205,3,7.4,1.5,0.6667,14,0,0,0,0,4,0,0.6667,2.6667,0,0,78.001,0,0,3.3333,0,0,0,0,0,0,3.3334,0,0,0,1.3333,0,0,1.3333,0,1.3333,0,0
BRPK20210728,596-17,Northern East Australian Current,-28.0397,153.8317,2021-07-28T14:35:53Z,2021-07-29 00:35:53,2021,7,29,00:35,21.3553,0.3538,3,4.6,1.5,0.6667,41.3333,0,0,2,0,12,0,0,0,0,0,42.667,0,0,2,0,0,0,0,0,0,2.0001,0,0,0,0,0,0.6667,0,0,2.6667,0,0
BRPK20210728,596-21,Northern East Australian Current,-28.3729,153.85,2021-07-28T15:54:53Z,2021-07-29 01:54:53,2021,7,29,01:54,21.3386,0.3695,3,7.4,1.5,0.6667,23.3333,0,0,2,0,10,0,0,0.6667,0,0,91.3341,0,0,5.3333,0,0,0,0,0,0,3.9999,0,0,0,1.3334,0,0,0,0,1.3333,0,0
BRPK20210728,596-25,Northern East Australian Current,-28.7071,153.85,2021-07-28T17:13:53Z,2021-07-29 03:13:53,2021,7,29,03:13,21.0949,0.7685,3,11.3333,1.5,0.6667,22.6667,0,0,1.3333,0,19.3333,0,0,0,0,0,139.3339,0,0,2,0,0,0,0,0,0,5.3334,0,0,0,3.3333,0,0,0,0,2,0,0
BRPK20210728,596-29,Northern East Australian Current,-29.0369,153.7927,2021-07-28T18:32:52Z,2021-07-29 04:32:52,2021,7,29,04:32,20.8669,0.8379,3,6.5333,1.5,0.6667,12,0,0,0,0,10.6667,0,0.6667,2,0,0,78.6673,0,0,6,0,0,0,0,0,0,1.3334,0,0,0,0.6667,0,0,0,0,4,0,0
BRPK20210728,596-33,Northern East Australian Current,-29.3661,153.727,2021-07-28T19:51:52Z,2021-07-29 05:51:52,2021,7,29,05:51,20.6925,0.6735,3,11.4667,1.5,0.6667,106,0,0,1.3333,0,4.6667,0,7.3334,0.6667,0.6667,0,154.0006,0,0,2,0,0,4.6666,1.3333,0.6667,0,0.6667,0,0,0,2.6667,0,0,0,0,1.3333,0,0
BRPK20210728,596-37,Northern East Australian Current,-29.6952,153.6608,2021-07-28T21:10:52Z,2021-07-29 07:10:52,2021,7,29,07:10,20.6264,0.6583,3,6.6,1.5,0,20.6667,0,0,0,0,6,0,0,0.6667,0,0.6667,56.6673,0,0,4.6666,0,0,0.6667,0,0,0,1.3333,0,0,0,0,0,0,0,0,8,0,0
BRPK20210728,596-41,Northern East Australian Current,-30.0242,153.5942,2021-07-28T22:29:52Z,2021-07-29 08:29:52,2021,7,29,08:29,20.9137,0.6926,3,6.6667,1.5,0,41.3333,0,0,0,0,10.6667,0,1.3334,0.6667,0,0,68.0004,0,0,1.3334,0,0.6667,0,0,0,0,0,0,0,0,0.6667,0,0,0,0,4.6667,0,0
BRPK20210728,596-45,Northern East Australian Current,-30.3533,153.5272,2021-07-28T23:48:52Z,2021-07-29 09:48:52,2021,7,29,09:48,21.4135,0.7504,3,7.6667,1.5,0.6667,30,0,0,0.6667,0,12,0,0,0.6667,0,0,78.6677,0,0,3.3333,0,1.3333,0,2,0,0,2,0,0,0,0.6667,0,0,0,0,6.6667,0,0
BRPK20210728,596-49,Northern East Australian Current,-30.678,153.4391,2021-07-29T01:07:52Z,2021-07-29 11:07:52,2021,7,29,11:07,21.5014,,3,7.2,1.5,0.6667,34.6667,0,0,1.3333,0,12,0,0,0,0,0,118.0003,0,0,5.3334,0.6667,0,0,0.6667,0,0,3.3334,0,0,0,2,0,0,0,0,4,0,0
BRPK20210728,596-53,Northern East Australian Current,-30.9979,153.3276,2021-07-29T02:26:52Z,2021-07-29 12:26:52,2021,7,29,12:26,21.3757,,3,6.0667,1.5,0,44,0,0,0,0,6.6667,0,2.6667,0,0,0,58.0006,0,0,1.3333,0,0.6667,0.6667,0,0,0,1.3334,0,0,0,0,0,0.6667,0,0,4.6667,0,0
BRPK20210728,596-57,Northern East Australian Current,-31.3177,153.2152,2021-07-29T03:45:52Z,2021-07-29 13:45:52,2021,7,29,13:45,21.0258,,3,5.4,1.5,0,24,0,0,0,0,12.6667,0,0,1.3333,0,0,101.3337,0,0,6.6667,0,0.6667,0,0.6667,0,0,0,0,0,0,0,0,0,0,0,11.3333,0,0
